source_id,person_hash,timestamp,longitude,latitude,accuracy,speed,heading,source_type
synthetic-v1,337d0a61e6c8fcae,2026-10-04T17:15:14.120561+09:00,134.6872461,34.8265722,5.0,1.00,202,synthetic
synthetic-v1,337d0a61e6c8fcae,2026-10-04T17:16:14.120561+09:00,134.6869842,34.8260829,5.0,1.00,202,synthetic
synthetic-v1,337d0a61e6c8fcae,2026-10-04T17:17:14.120561+09:00,134.6873519,34.8258189,5.0,1.00,111,synthetic
synthetic-v1,337d0a61e6c8fcae,2026-10-04T17:18:14.120561+09:00,134.6879998,34.8256431,5.0,1.00,111,synthetic
synthetic-v1,337d0a61e6c8fcae,2026-10-04T17:19:14.120561+09:00,134.6886506,34.8254467,5.0,1.00,111,synthetic
synthetic-v1,337d0a61e6c8fcae,2026-10-04T17:20:14.120561+09:00,134.6892040,34.8253492,5.0,1.00,107,synthetic
synthetic-v1,337d0a61e6c8fcae,2026-10-04T17:21:14.120561+09:00,134.6898414,34.8251564,5.0,1.00,107,synthetic
synthetic-v1,337d0a61e6c8fcae,2026-10-04T17:22:14.120561+09:00,134.6904516,34.8249582,5.0,1.00,107,synthetic
synthetic-v1,337d0a61e6c8fcae,2026-10-04T17:23:14.120561+09:00,134.6907760,34.8251961,5.0,1.00,354,synthetic
synthetic-v1,337d0a61e6c8fcae,2026-10-04T17:24:14.120561+09:00,134.6907611,34.8257293,5.0,1.00,359,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:18:14.392959+09:00,134.6893721,34.8288772,3.3,0.00,0,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:18:14.392959+09:00,134.6893314,34.8290439,3.3,1.18,15,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:19:14.392959+09:00,134.6893760,34.8296001,3.3,1.18,289,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:20:14.392959+09:00,134.6888278,34.8298712,3.3,1.18,17,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:21:14.392959+09:00,134.6895157,34.8298126,3.3,1.18,104,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:22:14.392959+09:00,134.6902769,34.8296730,3.3,1.18,104,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:23:14.392959+09:00,134.6909069,34.8296782,3.3,1.18,15,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:24:14.392959+09:00,134.6911002,34.8303106,3.3,1.18,15,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:25:14.392959+09:00,134.6913232,34.8309112,3.3,1.18,15,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:26:14.392959+09:00,134.6915337,34.8315295,3.3,1.18,15,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:27:14.392959+09:00,134.6917652,34.8321555,3.3,1.18,15,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:28:14.392959+09:00,134.6919541,34.8327299,3.3,1.18,15,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:29:14.392959+09:00,134.6923880,34.8330156,3.3,1.18,103,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:30:14.392959+09:00,134.6931467,34.8328430,3.3,1.18,103,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:31:14.392959+09:00,134.6939414,34.8327190,3.3,1.18,103,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:32:14.392959+09:00,134.6946885,34.8325472,3.3,1.18,103,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:33:14.392959+09:00,134.6954404,34.8323929,3.3,1.18,103,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:34:14.392959+09:00,134.6961888,34.8322827,3.3,1.18,103,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:35:14.392959+09:00,134.6969201,34.8321679,3.3,1.18,103,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:36:14.392959+09:00,134.6964548,34.8321522,3.3,1.18,283,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:37:14.392959+09:00,134.6957003,34.8322865,3.3,1.18,283,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:38:14.392959+09:00,134.6949521,34.8324294,3.3,1.18,12,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:39:14.392959+09:00,134.6948915,34.8329246,3.3,1.18,15,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:40:14.392959+09:00,134.6950860,34.8335464,3.3,1.18,15,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:41:14.392959+09:00,134.6952768,34.8341762,3.3,1.18,15,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:42:14.392959+09:00,134.6954433,34.8347962,3.3,1.18,320,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:43:14.392959+09:00,134.6949455,34.8350514,3.3,1.18,283,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:44:14.392959+09:00,134.6942058,34.8352018,3.3,1.18,283,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:45:14.392959+09:00,134.6934396,34.8353642,3.3,1.18,289,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:46:14.392959+09:00,134.6927248,34.8355228,3.3,1.18,290,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:47:14.392959+09:00,134.6927106,34.8358646,3.3,1.18,79,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:48:02.138762+09:00,134.6936518,34.8371588,3.3,0.51,252,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:49:02.138762+09:00,134.6935485,34.8370956,3.3,0.72,163,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:50:02.138762+09:00,134.6935321,34.8369893,3.3,0.71,41,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:51:02.138762+09:00,134.6936246,34.8370018,3.3,0.30,162,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:52:02.138762+09:00,134.6935784,34.8367697,3.3,0.20,294,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:53:02.138762+09:00,134.6935869,34.8371607,3.3,0.02,343,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:54:02.138762+09:00,134.6936959,34.8368980,3.3,0.09,126,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:55:02.138762+09:00,134.6937095,34.8372056,3.3,0.20,174,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:56:02.138762+09:00,134.6937039,34.8371486,3.3,0.18,97,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:57:02.138762+09:00,134.6936954,34.8371292,3.3,0.25,30,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:58:02.138762+09:00,134.6936472,34.8369979,3.3,0.21,122,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T10:59:02.138762+09:00,134.6935891,34.8368732,3.3,0.09,130,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:00:02.138762+09:00,134.6936119,34.8370298,3.3,0.10,350,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:00:31.119290+09:00,134.6928433,34.8381706,3.3,0.34,359,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:01:31.119290+09:00,134.6931063,34.8381582,3.3,0.76,160,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:02:31.119290+09:00,134.6930631,34.8379453,3.3,0.61,327,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:03:31.119290+09:00,134.6929038,34.8381419,3.3,0.64,280,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:04:31.119290+09:00,134.6930771,34.8380895,3.3,0.50,1,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:05:31.119290+09:00,134.6928634,34.8382452,3.3,0.08,142,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:06:31.119290+09:00,134.6929942,34.8381495,3.3,0.29,316,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:07:31.119290+09:00,134.6929888,34.8380654,3.3,0.18,45,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:08:31.119290+09:00,134.6930823,34.8381721,3.3,0.02,354,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:09:31.119290+09:00,134.6930155,34.8381244,3.3,0.28,37,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:10:31.119290+09:00,134.6930498,34.8380875,3.3,0.13,168,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:11:31.119290+09:00,134.6930238,34.8381884,3.3,0.30,300,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:12:31.119290+09:00,134.6928502,34.8382464,3.3,0.12,282,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:13:00.099818+09:00,134.6913562,34.8387613,3.3,0.36,30,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:14:00.099818+09:00,134.6913704,34.8385895,3.3,0.33,17,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:15:00.099818+09:00,134.6916033,34.8385316,3.3,0.38,348,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:16:00.099818+09:00,134.6915812,34.8385802,3.3,0.69,157,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:17:00.099818+09:00,134.6915791,34.8385129,3.3,0.50,163,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:18:00.099818+09:00,134.6915692,34.8386512,3.3,0.14,216,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:19:00.099818+09:00,134.6915875,34.8385692,3.3,0.06,331,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:20:00.099818+09:00,134.6914467,34.8386449,3.3,0.20,27,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:21:00.099818+09:00,134.6914505,34.8385405,3.3,0.18,45,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:22:00.099818+09:00,134.6914226,34.8385884,3.3,0.18,77,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:23:00.099818+09:00,134.6913428,34.8386502,3.3,0.08,164,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:24:00.099818+09:00,134.6914990,34.8386135,3.3,0.23,354,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:25:00.099818+09:00,134.6913804,34.8385374,3.3,0.23,210,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:25:29.080346+09:00,134.6938073,34.8394285,3.3,0.72,179,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:26:29.080346+09:00,134.6938579,34.8395395,3.3,0.75,23,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:27:29.080346+09:00,134.6936926,34.8394669,3.3,0.30,238,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:28:29.080346+09:00,134.6937766,34.8394761,3.3,0.75,337,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:29:29.080346+09:00,134.6938606,34.8396062,3.3,0.42,220,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:30:29.080346+09:00,134.6938261,34.8394891,3.3,0.19,272,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:31:29.080346+09:00,134.6940683,34.8394244,3.3,0.21,48,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:32:29.080346+09:00,134.6937573,34.8394933,3.3,0.14,308,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:33:29.080346+09:00,134.6938399,34.8395088,3.3,0.22,301,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:34:29.080346+09:00,134.6939181,34.8394974,3.3,0.19,28,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:35:29.080346+09:00,134.6938714,34.8395745,3.3,0.08,191,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:36:29.080346+09:00,134.6939492,34.8395516,3.3,0.20,226,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:37:29.080346+09:00,134.6937839,34.8395417,3.3,0.16,118,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:37:58.060874+09:00,134.6932406,34.8390476,3.3,0.38,220,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:38:58.060874+09:00,134.6933007,34.8391963,3.3,0.53,353,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:39:58.060874+09:00,134.6933618,34.8389536,3.3,0.72,124,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:40:58.060874+09:00,134.6931937,34.8391590,3.3,0.68,26,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:41:58.060874+09:00,134.6933697,34.8392564,3.3,0.27,71,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:42:58.060874+09:00,134.6932471,34.8391818,3.3,0.18,15,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:43:58.060874+09:00,134.6934234,34.8391815,3.3,0.09,103,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:44:58.060874+09:00,134.6932950,34.8390938,3.3,0.03,272,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:45:58.060874+09:00,134.6933112,34.8391070,3.3,0.01,234,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:46:58.060874+09:00,134.6933345,34.8392078,3.3,0.10,328,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:47:58.060874+09:00,134.6934386,34.8391210,3.3,0.09,171,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:48:58.060874+09:00,134.6934246,34.8390786,3.3,0.29,173,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:49:58.060874+09:00,134.6932212,34.8391343,3.3,0.07,289,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:50:27.041402+09:00,134.6937167,34.8372222,3.3,0.69,3,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:51:27.041402+09:00,134.6934136,34.8371010,3.3,0.49,359,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:52:27.041402+09:00,134.6936048,34.8373279,3.3,0.38,55,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:53:27.041402+09:00,134.6937870,34.8374395,3.3,0.72,293,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:54:27.041402+09:00,134.6935074,34.8372759,3.3,0.46,341,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:55:27.041402+09:00,134.6935462,34.8373048,3.3,0.08,353,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:56:27.041402+09:00,134.6936044,34.8372029,3.3,0.01,160,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:57:27.041402+09:00,134.6934776,34.8372740,3.3,0.26,288,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:58:27.041402+09:00,134.6934448,34.8372756,3.3,0.12,50,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T11:59:27.041402+09:00,134.6934642,34.8370922,3.3,0.27,255,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:00:27.041402+09:00,134.6935962,34.8371931,3.3,0.02,32,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:01:27.041402+09:00,134.6935149,34.8371898,3.3,0.28,38,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:02:27.041402+09:00,134.6935041,34.8372677,3.3,0.10,205,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:02:56.021930+09:00,134.6935383,34.8353268,3.3,0.40,282,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:03:56.021930+09:00,134.6934940,34.8352603,3.3,0.79,294,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:04:56.021930+09:00,134.6933332,34.8352384,3.3,0.35,54,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:05:56.021930+09:00,134.6934588,34.8353996,3.3,0.53,60,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:06:56.021930+09:00,134.6934330,34.8354080,3.3,0.74,342,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:07:56.021930+09:00,134.6933963,34.8353502,3.3,0.14,339,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:08:56.021930+09:00,134.6934360,34.8352091,3.3,0.11,340,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:09:56.021930+09:00,134.6934902,34.8350964,3.3,0.29,351,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:10:56.021930+09:00,134.6935810,34.8352560,3.3,0.02,126,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:11:56.021930+09:00,134.6934371,34.8352266,3.3,0.08,228,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:12:56.021930+09:00,134.6935536,34.8353267,3.3,0.22,28,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:13:56.021930+09:00,134.6933147,34.8352772,3.3,0.23,273,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:14:56.021930+09:00,134.6935078,34.8352039,3.3,0.03,350,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:15:25.002458+09:00,134.6931240,34.8360490,3.3,1.18,272,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:16:25.002458+09:00,134.6925090,34.8358160,3.3,1.18,259,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:17:25.002458+09:00,134.6928729,34.8355033,3.3,1.18,110,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:18:25.002458+09:00,134.6935692,34.8353299,3.3,1.18,109,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:19:25.002458+09:00,134.6943440,34.8351450,3.3,1.18,103,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:20:25.002458+09:00,134.6950901,34.8350208,3.3,1.18,103,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:21:25.002458+09:00,134.6954236,34.8346399,3.3,1.18,195,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:22:25.002458+09:00,134.6952497,34.8340407,3.3,1.18,195,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:23:25.002458+09:00,134.6950490,34.8334100,3.3,1.18,195,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:24:25.002458+09:00,134.6948366,34.8327820,3.3,1.18,197,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:25:25.002458+09:00,134.6950810,34.8323671,3.3,1.18,103,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:26:25.002458+09:00,134.6958404,34.8322497,3.3,1.18,103,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:27:25.002458+09:00,134.6965880,34.8321317,3.3,1.18,103,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:28:25.002458+09:00,134.6968042,34.8321611,3.3,1.18,283,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:29:25.002458+09:00,134.6960576,34.8323025,3.3,1.18,283,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:30:25.002458+09:00,134.6952600,34.8324539,3.3,1.18,283,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:31:25.002458+09:00,134.6945508,34.8325713,3.3,1.18,283,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:32:25.002458+09:00,134.6937801,34.8327325,3.3,1.18,283,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:33:25.002458+09:00,134.6929950,34.8328559,3.3,1.18,283,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:34:25.002458+09:00,134.6922800,34.8330178,3.3,1.18,283,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:35:25.002458+09:00,134.6919282,34.8326282,3.3,1.18,195,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:36:25.002458+09:00,134.6917111,34.8319890,3.3,1.18,195,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:37:25.002458+09:00,134.6915002,34.8313805,3.3,1.18,195,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:38:25.002458+09:00,134.6912592,34.8307806,3.3,1.18,195,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:39:25.002458+09:00,134.6910771,34.8302021,3.3,1.18,195,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:40:25.002458+09:00,134.6908520,34.8295841,3.3,1.18,195,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:41:25.002458+09:00,134.6901085,34.8296678,3.3,1.18,284,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:42:25.002458+09:00,134.6893529,34.8298251,3.3,1.18,284,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:43:25.002458+09:00,134.6887868,34.8297700,3.3,1.18,109,synthetic
synthetic-v1,f342250ef5fcb14e,2026-10-04T12:44:25.002458+09:00,134.6895072,34.8295158,3.3,1.18,195,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:07:00.482924+09:00,134.6908089,34.8264008,3.6,0.00,0,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:07:00.482924+09:00,134.6908918,34.8261234,3.6,1.47,255,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:08:00.482924+09:00,134.6907574,34.8253957,3.6,1.47,174,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:09:00.482924+09:00,134.6911487,34.8247992,3.6,1.47,112,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:10:00.482924+09:00,134.6920388,34.8244985,3.6,1.47,112,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:11:00.482924+09:00,134.6929429,34.8241756,3.6,1.47,112,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:12:00.482924+09:00,134.6938291,34.8239119,3.6,1.47,112,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:13:00.482924+09:00,134.6943436,34.8243232,3.6,1.47,23,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:14:00.482924+09:00,134.6947413,34.8250426,3.6,1.47,23,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:15:00.482924+09:00,134.6951035,34.8257828,3.6,1.47,23,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:16:00.482924+09:00,134.6955031,34.8265278,3.6,1.47,22,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:17:00.482924+09:00,134.6958277,34.8272667,3.6,1.47,19,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:18:00.482924+09:00,134.6961218,34.8280145,3.6,1.47,9,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:19:00.482924+09:00,134.6963297,34.8288089,3.6,1.47,12,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:20:00.482924+09:00,134.6965875,34.8295613,3.6,1.47,15,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:21:00.482924+09:00,134.6968074,34.8303349,3.6,1.47,6,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:22:00.482924+09:00,134.6968640,34.8311403,3.6,1.47,274,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:23:00.482924+09:00,134.6959653,34.8311806,3.6,1.47,274,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:24:00.482924+09:00,134.6949573,34.8312499,3.6,1.47,274,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:25:00.482924+09:00,134.6940311,34.8314388,3.6,1.47,284,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:26:00.482924+09:00,134.6930896,34.8315928,3.6,1.47,284,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:26:35.883054+09:00,134.6920374,34.8310233,3.6,0.24,4,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:27:35.883054+09:00,134.6925255,34.8311765,3.6,0.09,40,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:28:35.883054+09:00,134.6922686,34.8311943,3.6,0.07,215,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:29:35.883054+09:00,134.6924658,34.8313242,3.6,0.10,111,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:30:35.883054+09:00,134.6920442,34.8312381,3.6,0.28,342,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:31:35.883054+09:00,134.6922322,34.8313475,3.6,0.18,192,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:32:35.883054+09:00,134.6925664,34.8310413,3.6,0.28,306,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:33:35.883054+09:00,134.6924845,34.8310332,3.6,0.03,106,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:34:35.883054+09:00,134.6924603,34.8309731,3.6,0.11,280,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:35:35.883054+09:00,134.6921566,34.8312256,3.6,0.20,316,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:36:35.883054+09:00,134.6922245,34.8311758,3.6,0.06,127,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:37:35.883054+09:00,134.6922108,34.8311055,3.6,0.09,192,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:38:35.883054+09:00,134.6920289,34.8311034,3.6,0.18,240,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:39:35.883054+09:00,134.6924080,34.8311471,3.6,0.09,51,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:40:35.883054+09:00,134.6923791,34.8309887,3.6,0.06,29,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:41:35.883054+09:00,134.6926240,34.8310623,3.6,0.20,118,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:42:35.883054+09:00,134.6922097,34.8309160,3.6,0.25,294,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:43:35.883054+09:00,134.6924505,34.8312429,3.6,0.12,357,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:44:35.883054+09:00,134.6925937,34.8312502,3.6,0.26,106,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:45:35.883054+09:00,134.6923245,34.8316974,3.6,0.08,238,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:46:35.883054+09:00,134.6923763,34.8309875,3.6,0.10,341,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:47:35.883054+09:00,134.6925534,34.8311705,3.6,0.07,50,synthetic
synthetic-v1,b2a1932be5eeb7e2,2026-10-04T09:48:35.883054+09:00,134.6921453,34.8310917,3.6,0.06,14,synthetic
